China-City-List v202408310,,,,,,,,,,,,,
Location_ID,Location_Name_EN,Location_Name_ZH,ISO_3166_1,Country_Region_EN,Country_Region_ZH,Adm1_Name_EN,Adm1_Name_ZH,Adm2_Name_EN,Adm2_Name_ZH,Timezone,Latitude,Longitude,AD_code
101180511,Zhanhe,湛河,CN,China,中国,Henan,河南省,Pingdingshan,平顶山市,Asia/Shanghai,33.7257,113.3209,410411
101180601,Xinyang,信阳,CN,China,中国,Henan,河南省,Xinyang,信阳市,Asia/Shanghai,32.1233,114.0750,411500
101180602,Xi County,息县,CN,China,中国,Henan,河南省,Xinyang,信阳市,Asia/Shanghai,32.3447,114.7407,411528
101180603,Luoshan,罗山,CN,China,中国,Henan,河南省,Xinyang,信阳市,Asia/Shanghai,32.2032,114.5334,411521
101180604,Guangshan,光山,CN,China,中国,Henan,河南省,Xinyang,信阳市,Asia/Shanghai,32.0104,114.9036,411522
101180605,Xin County,新县,CN,China,中国,Henan,河南省,Xinyang,信阳市,Asia/Shanghai,31.6352,114.8771,411523
101180606,Huaibin,淮滨,CN,China,中国,Henan,河南省,Xinyang,信阳市,Asia/Shanghai,32.4526,115.4155,411527
101180607,Huangchuan,潢川,CN,China,中国,Henan,河南省,Xinyang,信阳市,Asia/Shanghai,32.1340,115.0501,411526
101180608,Gushi,固始,CN,China,中国,Henan,河南省,Xinyang,信阳市,Asia/Shanghai,32.1831,115.6673,411525
101180609,Shangcheng,商城,CN,China,中国,Henan,河南省,Xinyang,信阳市,Asia/Shanghai,31.8000,115.4063,411524
101180610,Shihe,浉河,CN,China,中国,Henan,河南省,Xinyang,信阳市,Asia/Shanghai,32.1168,114.0587,411502
101180611,Pingqiao,平桥,CN,China,中国,Henan,河南省,Xinyang,信阳市,Asia/Shanghai,32.0984,114.1260,411503
101180701,Nanyang,南阳,CN,China,中国,Henan,河南省,Nanyang,南阳市,Asia/Shanghai,32.9991,112.5409,411300
101180702,Nanzhao,南召,CN,China,中国,Henan,河南省,Nanyang,南阳市,Asia/Shanghai,33.4886,112.4356,411321
101180703,Fangcheng,方城,CN,China,中国,Henan,河南省,Nanyang,南阳市,Asia/Shanghai,33.2551,113.0109,411322
101180704,Sheqi,社旗,CN,China,中国,Henan,河南省,Nanyang,南阳市,Asia/Shanghai,33.0561,112.9383,411327
101180705,Xixia,西峡,CN,China,中国,Henan,河南省,Nanyang,南阳市,Asia/Shanghai,33.3030,111.4858,411323
101180706,Neixiang,内乡,CN,China,中国,Henan,河南省,Nanyang,南阳市,Asia/Shanghai,33.0464,111.8438,411325
101180707,Zhenping,镇平,CN,China,中国,Henan,河南省,Nanyang,南阳市,Asia/Shanghai,33.0367,112.2327,411324
101180708,Xichuan,淅川,CN,China,中国,Henan,河南省,Nanyang,南阳市,Asia/Shanghai,33.1361,111.4890,411326
101180709,Xinye,新野,CN,China,中国,Henan,河南省,Nanyang,南阳市,Asia/Shanghai,32.5240,112.3656,411329
101180710,Tanghe,唐河,CN,China,中国,Henan,河南省,Nanyang,南阳市,Asia/Shanghai,32.6879,112.8385,411328
101180711,Dengzhou,邓州,CN,China,中国,Henan,河南省,Nanyang,南阳市,Asia/Shanghai,32.6816,112.0927,411381
101180712,Tongbai,桐柏,CN,China,中国,Henan,河南省,Nanyang,南阳市,Asia/Shanghai,32.3672,113.4061,411330
101180713,Wancheng,宛城,CN,China,中国,Henan,河南省,Nanyang,南阳市,Asia/Shanghai,32.9949,112.5446,411302
101180714,Wolong,卧龙,CN,China,中国,Henan,河南省,Nanyang,南阳市,Asia/Shanghai,32.9899,112.5288,411303
101180801,Kaifeng,开封,CN,China,中国,Henan,河南省,Kaifeng,开封市,Asia/Shanghai,34.7971,114.3414,410200
101180802,Qi County,杞县,CN,China,中国,Henan,河南省,Kaifeng,开封市,Asia/Shanghai,34.5546,114.7705,410221
101180803,Weishi,尉氏,CN,China,中国,Henan,河南省,Kaifeng,开封市,Asia/Shanghai,34.4123,114.1939,410223
101180804,Tongxu,通许,CN,China,中国,Henan,河南省,Kaifeng,开封市,Asia/Shanghai,34.4773,114.4677,410222
101180805,Lankao,兰考,CN,China,中国,Henan,河南省,Kaifeng,开封市,Asia/Shanghai,34.8299,114.8206,410225
101180806,Longting,龙亭,CN,China,中国,Henan,河南省,Kaifeng,开封市,Asia/Shanghai,34.7998,114.3533,410202
101180807,Shunhe,顺河,CN,China,中国,Henan,河南省,Kaifeng,开封市,Asia/Shanghai,34.8005,114.3649,410203
101180808,Gulou,鼓楼,CN,China,中国,Henan,河南省,Kaifeng,开封市,Asia/Shanghai,34.7924,114.3485,410204
101180809,Yuwangtai,禹王台,CN,China,中国,Henan,河南省,Kaifeng,开封市,Asia/Shanghai,34.7797,114.3502,410205
101180810,Xiangfu,祥符,CN,China,中国,Henan,河南省,Kaifeng,开封市,Asia/Shanghai,34.7565,114.4376,410212
101180901,Luoyang,洛阳,CN,China,中国,Henan,河南省,Luoyang,洛阳市,Asia/Shanghai,34.6197,112.4539,410300
101180902,Xin'an,新安,CN,China,中国,Henan,河南省,Luoyang,洛阳市,Asia/Shanghai,34.7287,112.1414,410323
101180904,Yiyang,宜阳,CN,China,中国,Henan,河南省,Luoyang,洛阳市,Asia/Shanghai,34.5165,112.1800,410327
101180905,Luoning,洛宁,CN,China,中国,Henan,河南省,Luoyang,洛阳市,Asia/Shanghai,34.3872,111.6554,410328
101180906,Yichuan,伊川,CN,China,中国,Henan,河南省,Luoyang,洛阳市,Asia/Shanghai,34.4234,112.4294,410329
101180907,Song County,嵩县,CN,China,中国,Henan,河南省,Luoyang,洛阳市,Asia/Shanghai,34.1316,112.0878,410325
101180908,Yanshi,偃师,CN,China,中国,Henan,河南省,Luoyang,洛阳市,Asia/Shanghai,34.7230,112.7877,410307
101180909,Luanchuan,栾川,CN,China,中国,Henan,河南省,Luoyang,洛阳市,Asia/Shanghai,33.7832,111.6184,410324
101180910,Ruyang,汝阳,CN,China,中国,Henan,河南省,Luoyang,洛阳市,Asia/Shanghai,34.1532,112.4738,410326
101180911,Mengjin,孟津,CN,China,中国,Henan,河南省,Luoyang,洛阳市,Asia/Shanghai,34.8256,112.4453,410308
101180912,Laocheng,老城,CN,China,中国,Henan,河南省,Luoyang,洛阳市,Asia/Shanghai,34.6829,112.4773,410302
101180913,Xigong,西工,CN,China,中国,Henan,河南省,Luoyang,洛阳市,Asia/Shanghai,34.6678,112.4432,410303
101180914,Chanhe Hui,瀍河,CN,China,中国,Henan,河南省,Luoyang,洛阳市,Asia/Shanghai,34.6847,112.4916,410304
101180915,Jianxi,涧西,CN,China,中国,Henan,河南省,Luoyang,洛阳市,Asia/Shanghai,34.6543,112.3992,410305
101180916,Luolong,洛龙,CN,China,中国,Henan,河南省,Luoyang,洛阳市,Asia/Shanghai,34.6186,112.4566,410311
101181001,Shangqiu,商丘,CN,China,中国,Henan,河南省,Shangqiu,商丘市,Asia/Shanghai,34.4371,115.6505,411400
101181002,Liangyuan,梁园,CN,China,中国,Henan,河南省,Shangqiu,商丘市,Asia/Shanghai,34.4366,115.6546,411402
101181003,Sui County,睢县,CN,China,中国,Henan,河南省,Shangqiu,商丘市,Asia/Shanghai,34.4284,115.0701,411422
101181004,Minquan,民权,CN,China,中国,Henan,河南省,Shangqiu,商丘市,Asia/Shanghai,34.6485,115.1481,411421
101181005,Yucheng,虞城,CN,China,中国,Henan,河南省,Shangqiu,商丘市,Asia/Shanghai,34.3996,115.8638,411425
101181006,Zhecheng,柘城,CN,China,中国,Henan,河南省,Shangqiu,商丘市,Asia/Shanghai,34.0753,115.3074,411424
101181007,Ningling,宁陵,CN,China,中国,Henan,河南省,Shangqiu,商丘市,Asia/Shanghai,34.4493,115.3201,411423
101181008,Xiayi,夏邑,CN,China,中国,Henan,河南省,Shangqiu,商丘市,Asia/Shanghai,34.2409,116.1399,411426
101181009,Yongcheng,永城,CN,China,中国,Henan,河南省,Shangqiu,商丘市,Asia/Shanghai,33.9313,116.4497,411481
101181010,Suiyang,睢阳,CN,China,中国,Henan,河南省,Shangqiu,商丘市,Asia/Shanghai,34.3905,115.6538,411403
101181101,Jiaozuo,焦作,CN,China,中国,Henan,河南省,Jiaozuo,焦作市,Asia/Shanghai,35.2390,113.2383,410800
101181102,Xiuwu,修武,CN,China,中国,Henan,河南省,Jiaozuo,焦作市,Asia/Shanghai,35.2299,113.4475,410821
101181103,Wuzhi,武陟,CN,China,中国,Henan,河南省,Jiaozuo,焦作市,Asia/Shanghai,35.0989,113.4083,410823
101181104,Qinyang,沁阳,CN,China,中国,Henan,河南省,Jiaozuo,焦作市,Asia/Shanghai,35.0890,112.9345,410882
101181105,Jiefang,解放,CN,China,中国,Henan,河南省,Jiaozuo,焦作市,Asia/Shanghai,35.2414,113.2261,410802
101181106,Bo'ai,博爱,CN,China,中国,Henan,河南省,Jiaozuo,焦作市,Asia/Shanghai,35.1703,113.0693,410822
101181107,Wen County,温县,CN,China,中国,Henan,河南省,Jiaozuo,焦作市,Asia/Shanghai,34.9412,113.0791,410825
101181108,Mengzhou,孟州,CN,China,中国,Henan,河南省,Jiaozuo,焦作市,Asia/Shanghai,34.9096,112.7871,410883
101181109,Zhongzhan,中站,CN,China,中国,Henan,河南省,Jiaozuo,焦作市,Asia/Shanghai,35.2361,113.1755,410803
101181110,Macun,马村,CN,China,中国,Henan,河南省,Jiaozuo,焦作市,Asia/Shanghai,35.2655,113.3217,410804
101181111,Shanyang,山阳,CN,China,中国,Henan,河南省,Jiaozuo,焦作市,Asia/Shanghai,35.2148,113.2677,410811
101181201,Hebi,鹤壁,CN,China,中国,Henan,河南省,Hebi,鹤壁市,Asia/Shanghai,35.7482,114.2954,410600
101181202,Jun County,浚县,CN,China,中国,Henan,河南省,Hebi,鹤壁市,Asia/Shanghai,35.6713,114.5502,410621
101181203,Qi County,淇县,CN,China,中国,Henan,河南省,Hebi,鹤壁市,Asia/Shanghai,35.6095,114.2004,410622
101181204,Heshan,鹤山,CN,China,中国,Henan,河南省,Hebi,鹤壁市,Asia/Shanghai,35.9361,114.1666,410602
101181205,Shancheng,山城,CN,China,中国,Henan,河南省,Hebi,鹤壁市,Asia/Shanghai,35.8961,114.1842,410603
101181206,Qibin,淇滨,CN,China,中国,Henan,河南省,Hebi,鹤壁市,Asia/Shanghai,35.7484,114.2939,410611
101181301,Puyang,濮阳,CN,China,中国,Henan,河南省,Puyang,濮阳市,Asia/Shanghai,35.7682,115.0413,410900
101181302,Taiqian,台前,CN,China,中国,Henan,河南省,Puyang,濮阳市,Asia/Shanghai,35.9965,115.8557,410927
101181303,Nanle,南乐,CN,China,中国,Henan,河南省,Puyang,濮阳市,Asia/Shanghai,36.0752,115.2043,410923
101181304,Qingfeng,清丰,CN,China,中国,Henan,河南省,Puyang,濮阳市,Asia/Shanghai,35.9024,115.1073,410922
101181305,Fan County,范县,CN,China,中国,Henan,河南省,Puyang,濮阳市,Asia/Shanghai,35.8520,115.5042,410926
101181306,Hualong,华龙,CN,China,中国,Henan,河南省,Puyang,濮阳市,Asia/Shanghai,35.7605,115.0318,410902
101181307,Puyang County,濮阳县,CN,China,中国,Henan,河南省,Puyang,濮阳市,Asia/Shanghai,35.7122,115.0291,410928
101181401,Zhoukou,周口,CN,China,中国,Henan,河南省,Zhoukou,周口市,Asia/Shanghai,33.6347,114.7012,411600
101181402,Fugou,扶沟,CN,China,中国,Henan,河南省,Zhoukou,周口市,Asia/Shanghai,34.0541,114.3920,411621
101181403,Taikang,太康,CN,China,中国,Henan,河南省,Zhoukou,周口市,Asia/Shanghai,34.0653,114.8538,411627
101181404,Huaiyang,淮阳,CN,China,中国,Henan,河南省,Zhoukou,周口市,Asia/Shanghai,33.7325,114.8702,411603
101181405,Xihua,西华,CN,China,中国,Henan,河南省,Zhoukou,周口市,Asia/Shanghai,33.7844,114.5301,411622
101181406,Shangshui,商水,CN,China,中国,Henan,河南省,Zhoukou,周口市,Asia/Shanghai,33.5438,114.6093,411623
101181407,Xiangcheng,项城,CN,China,中国,Henan,河南省,Zhoukou,周口市,Asia/Shanghai,33.4431,114.8995,411681
101181408,Dancheng,郸城,CN,China,中国,Henan,河南省,Zhoukou,周口市,Asia/Shanghai,33.6439,115.1890,411625
101181409,Luyi,鹿邑,CN,China,中国,Henan,河南省,Zhoukou,周口市,Asia/Shanghai,33.8611,115.4864,411628
101181410,Shenqiu,沈丘,CN,China,中国,Henan,河南省,Zhoukou,周口市,Asia/Shanghai,33.3955,115.0784,411624
101181411,Chuanhui,川汇,CN,China,中国,Henan,河南省,Zhoukou,周口市,Asia/Shanghai,33.6148,114.6521,411602
101181501,Luohe,漯河,CN,China,中国,Henan,河南省,Luohe,漯河市,Asia/Shanghai,33.5759,114.0264,411100
101181502,Linying,临颍,CN,China,中国,Henan,河南省,Luohe,漯河市,Asia/Shanghai,33.8061,113.9389,411122
101181503,Wuyang,舞阳,CN,China,中国,Henan,河南省,Luohe,漯河市,Asia/Shanghai,33.4363,113.6106,411121
101181504,Yuanhui,源汇,CN,China,中国,Henan,河南省,Luohe,漯河市,Asia/Shanghai,33.5654,114.0179,411102
101181505,Licheng,郾城,CN,China,中国,Henan,河南省,Luohe,漯河市,Asia/Shanghai,33.5889,114.0168,411103
101181506,Zhaoling,召陵,CN,China,中国,Henan,河南省,Luohe,漯河市,Asia/Shanghai,33.5676,114.0517,411104
101181601,Zhumadian,驻马店,CN,China,中国,Henan,河南省,Zhumadian,驻马店市,Asia/Shanghai,32.9802,114.0247,411700
101181602,Xiping,西平,CN,China,中国,Henan,河南省,Zhumadian,驻马店市,Asia/Shanghai,33.3823,114.0269,411721
101181603,Suiping,遂平,CN,China,中国,Henan,河南省,Zhumadian,驻马店市,Asia/Shanghai,33.1470,114.0037,411728
101181604,Shangcai,上蔡,CN,China,中国,Henan,河南省,Zhumadian,驻马店市,Asia/Shanghai,33.2647,114.2669,411722
101181605,Runan,汝南,CN,China,中国,Henan,河南省,Zhumadian,驻马店市,Asia/Shanghai,33.0045,114.3595,411727
101181606,Biyang,泌阳,CN,China,中国,Henan,河南省,Zhumadian,驻马店市,Asia/Shanghai,32.7251,113.3261,411726
101181607,Pingyu,平舆,CN,China,中国,Henan,河南省,Zhumadian,驻马店市,Asia/Shanghai,32.9556,114.6371,411723
101181608,Xincai,新蔡,CN,China,中国,Henan,河南省,Zhumadian,驻马店市,Asia/Shanghai,32.7499,114.9752,411729
101181609,Queshan,确山,CN,China,中国,Henan,河南省,Zhumadian,驻马店市,Asia/Shanghai,32.8015,114.0267,411725
101181610,Zhengyang,正阳,CN,China,中国,Henan,河南省,Zhumadian,驻马店市,Asia/Shanghai,32.6018,114.3895,411724
101181611,Yicheng,驿城,CN,China,中国,Henan,河南省,Zhumadian,驻马店市,Asia/Shanghai,32.9776,114.0292,411702
101181701,Sanmenxia,三门峡,CN,China,中国,Henan,河南省,Sanmenxia,三门峡市,Asia/Shanghai,34.7773,111.1941,411200
101181702,Lingbao,灵宝,CN,China,中国,Henan,河南省,Sanmenxia,三门峡市,Asia/Shanghai,34.5213,110.8858,411282
101181703,Mianchi,渑池,CN,China,中国,Henan,河南省,Sanmenxia,三门峡市,Asia/Shanghai,34.7635,111.7630,411221
101181704,Lushi,卢氏,CN,China,中国,Henan,河南省,Sanmenxia,三门峡市,Asia/Shanghai,34.0540,111.0527,411224
101181705,Yima,义马,CN,China,中国,Henan,河南省,Sanmenxia,三门峡市,Asia/Shanghai,34.7469,111.8694,411281
101181707,Hubin,湖滨,CN,China,中国,Henan,河南省,Sanmenxia,三门峡市,Asia/Shanghai,34.7781,111.1949,411202
101181708,Shanzhou,陕州,CN,China,中国,Henan,河南省,Sanmenxia,三门峡市,Asia/Shanghai,34.7202,111.1039,411203
101181801,Jiyuan,济源,CN,China,中国,Henan,河南省,Jiyuan,济源市,Asia/Shanghai,35.0904,112.5901,419001
101190101,Nanjing,南京,CN,China,中国,Jiangsu,江苏省,Nanjing,南京市,Asia/Shanghai,32.0415,118.7674,320100
101190102,Lishui,溧水,CN,China,中国,Jiangsu,江苏省,Nanjing,南京市,Asia/Shanghai,31.6531,119.0287,320117
101190103,Gaochun,高淳,CN,China,中国,Jiangsu,江苏省,Nanjing,南京市,Asia/Shanghai,31.3271,118.8759,320118
101190104,Jiangning,江宁,CN,China,中国,Jiangsu,江苏省,Nanjing,南京市,Asia/Shanghai,31.9534,118.8506,320115
101190105,Liuhe,六合,CN,China,中国,Jiangsu,江苏省,Nanjing,南京市,Asia/Shanghai,32.3407,118.8506,320116
101190107,Pukou,浦口,CN,China,中国,Jiangsu,江苏省,Nanjing,南京市,Asia/Shanghai,32.0584,118.6253,320111
101190108,Xuanwu,玄武,CN,China,中国,Jiangsu,江苏省,Nanjing,南京市,Asia/Shanghai,32.0507,118.7922,320102
101190109,Qinhuai,秦淮,CN,China,中国,Jiangsu,江苏省,Nanjing,南京市,Asia/Shanghai,32.0338,118.7861,320104
101190110,Jianye,建邺,CN,China,中国,Jiangsu,江苏省,Nanjing,南京市,Asia/Shanghai,32.0045,118.7327,320105
101190111,Gulou,鼓楼,CN,China,中国,Jiangsu,江苏省,Nanjing,南京市,Asia/Shanghai,32.0670,118.7697,320106
101190112,Qixia,栖霞,CN,China,中国,Jiangsu,江苏省,Nanjing,南京市,Asia/Shanghai,32.0964,118.9091,320113
101190113,Yuhuatai,雨花台,CN,China,中国,Jiangsu,江苏省,Nanjing,南京市,Asia/Shanghai,31.9959,118.7721,320114
101190201,Wuxi,无锡,CN,China,中国,Jiangsu,江苏省,Wuxi,无锡市,Asia/Shanghai,31.4911,120.3119,320200
101190202,Jiangyin,江阴,CN,China,中国,Jiangsu,江苏省,Wuxi,无锡市,Asia/Shanghai,31.9110,120.2759,320281
101190203,Yixing,宜兴,CN,China,中国,Jiangsu,江苏省,Wuxi,无锡市,Asia/Shanghai,31.3644,119.8205,320282
101190204,Xishan,锡山,CN,China,中国,Jiangsu,江苏省,Wuxi,无锡市,Asia/Shanghai,31.5856,120.3573,320205
101190205,Huishan,惠山,CN,China,中国,Jiangsu,江苏省,Wuxi,无锡市,Asia/Shanghai,31.6810,120.3035,320206
101190206,Lake,滨湖,CN,China,中国,Jiangsu,江苏省,Wuxi,无锡市,Asia/Shanghai,31.5502,120.2661,320211
101190207,Liangxi,梁溪,CN,China,中国,Jiangsu,江苏省,Wuxi,无锡市,Asia/Shanghai,31.5757,120.2966,320213
101190208,Xinwu,新吴,CN,China,中国,Jiangsu,江苏省,Wuxi,无锡市,Asia/Shanghai,31.4909,120.3643,320214
101190301,Zhenjiang,镇江,CN,China,中国,Jiangsu,江苏省,Zhenjiang,镇江市,Asia/Shanghai,32.2044,119.4528,321100
101190302,Danyang,丹阳,CN,China,中国,Jiangsu,江苏省,Zhenjiang,镇江市,Asia/Shanghai,31.9915,119.5819,321181
101190303,Yangzhong,扬中,CN,China,中国,Jiangsu,江苏省,Zhenjiang,镇江市,Asia/Shanghai,32.2373,119.8281,321182
101190304,Jurong,句容,CN,China,中国,Jiangsu,江苏省,Zhenjiang,镇江市,Asia/Shanghai,31.9474,119.1671,321183
101190305,Dantu,丹徒,CN,China,中国,Jiangsu,江苏省,Zhenjiang,镇江市,Asia/Shanghai,32.1290,119.4339,321112
101190306,Jingkou,京口,CN,China,中国,Jiangsu,江苏省,Zhenjiang,镇江市,Asia/Shanghai,32.2062,119.4546,321102
101190307,Runzhou,润州,CN,China,中国,Jiangsu,江苏省,Zhenjiang,镇江市,Asia/Shanghai,32.2135,119.4149,321111
101190401,Suzhou,苏州,CN,China,中国,Jiangsu,江苏省,Suzhou,苏州市,Asia/Shanghai,31.2994,120.6196,320500
101190402,Changshu,常熟,CN,China,中国,Jiangsu,江苏省,Suzhou,苏州市,Asia/Shanghai,31.6582,120.7485,320581
101190403,Zhangjiagang,张家港,CN,China,中国,Jiangsu,江苏省,Suzhou,苏州市,Asia/Shanghai,31.8656,120.5434,320582
101190404,Kunshan,昆山,CN,China,中国,Jiangsu,江苏省,Suzhou,苏州市,Asia/Shanghai,31.3819,120.9581,320583
101190405,Wuzhong,吴中,CN,China,中国,Jiangsu,江苏省,Suzhou,苏州市,Asia/Shanghai,31.2708,120.6246,320506
101190406,Huqiu,虎丘,CN,China,中国,Jiangsu,江苏省,Suzhou,苏州市,Asia/Shanghai,31.3296,120.4342,320505
101190407,Wujiang,吴江,CN,China,中国,Jiangsu,江苏省,Suzhou,苏州市,Asia/Shanghai,31.1604,120.6416,320509
101190408,Taicang,太仓,CN,China,中国,Jiangsu,江苏省,Suzhou,苏州市,Asia/Shanghai,31.4526,121.1123,320585
101190409,Xiangcheng,相城,CN,China,中国,Jiangsu,江苏省,Suzhou,苏州市,Asia/Shanghai,31.3967,120.6190,320507
101190410,Gusu,姑苏,CN,China,中国,Jiangsu,江苏省,Suzhou,苏州市,Asia/Shanghai,31.3114,120.6222,320508
101190501,Nantong,南通,CN,China,中国,Jiangsu,江苏省,Nantong,南通市,Asia/Shanghai,32.0162,120.8646,320600
101190502,Haian,海安,CN,China,中国,Jiangsu,江苏省,Nantong,南通市,Asia/Shanghai,32.5403,120.4660,320685
101190503,Rugao,如皋,CN,China,中国,Jiangsu,江苏省,Nantong,南通市,Asia/Shanghai,32.3916,120.5663,320682
101190504,Rudong,如东,CN,China,中国,Jiangsu,江苏省,Nantong,南通市,Asia/Shanghai,32.3118,121.1861,320623
101190505,Chongchuan,崇川,CN,China,中国,Jiangsu,江苏省,Nantong,南通市,Asia/Shanghai,32.0153,120.8663,320613
101190507,Qidong,启东,CN,China,中国,Jiangsu,江苏省,Nantong,南通市,Asia/Shanghai,31.8102,121.6597,320681
101190508,Haimen,海门,CN,China,中国,Jiangsu,江苏省,Nantong,南通市,Asia/Shanghai,31.8935,121.1766,320614
101190509,Tongzhou,通州,CN,China,中国,Jiangsu,江苏省,Nantong,南通市,Asia/Shanghai,32.0843,121.0732,320612
101190601,Yangzhou,扬州,CN,China,中国,Jiangsu,江苏省,Yangzhou,扬州市,Asia/Shanghai,32.3932,119.4210,321000
101190602,Baoying,宝应,CN,China,中国,Jiangsu,江苏省,Yangzhou,扬州市,Asia/Shanghai,33.2369,119.3213,321023
101190603,Yizheng,仪征,CN,China,中国,Jiangsu,江苏省,Yangzhou,扬州市,Asia/Shanghai,32.2720,119.1824,321081
101190604,Gaoyou,高邮,CN,China,中国,Jiangsu,江苏省,Yangzhou,扬州市,Asia/Shanghai,32.7852,119.4438,321084
101190605,Jiangdu,江都,CN,China,中国,Jiangsu,江苏省,Yangzhou,扬州市,Asia/Shanghai,32.4266,119.5675,321012
101190606,Hanjiang,邗江,CN,China,中国,Jiangsu,江苏省,Yangzhou,扬州市,Asia/Shanghai,32.3779,119.3978,321003
101190607,Guangling,广陵,CN,China,中国,Jiangsu,江苏省,Yangzhou,扬州市,Asia/Shanghai,32.3922,119.4423,321002
101190701,Yancheng,盐城,CN,China,中国,Jiangsu,江苏省,Yancheng,盐城市,Asia/Shanghai,33.3776,120.1400,320900
101190702,Xiangshui,响水,CN,China,中国,Jiangsu,江苏省,Yancheng,盐城市,Asia/Shanghai,34.2000,119.5796,320921
101190703,Binhai,滨海,CN,China,中国,Jiangsu,江苏省,Yancheng,盐城市,Asia/Shanghai,33.9899,119.8284,320922
101190704,Funing,阜宁,CN,China,中国,Jiangsu,江苏省,Yancheng,盐城市,Asia/Shanghai,33.7857,119.8053,320923
101190705,Sheyang,射阳,CN,China,中国,Jiangsu,江苏省,Yancheng,盐城市,Asia/Shanghai,33.7663,120.3263,320924
101190706,Jianhu,建湖,CN,China,中国,Jiangsu,江苏省,Yancheng,盐城市,Asia/Shanghai,33.4726,119.7931,320925
101190707,Dongtai,东台,CN,China,中国,Jiangsu,江苏省,Yancheng,盐城市,Asia/Shanghai,32.8532,120.3141,320981
101190708,Dafeng,大丰,CN,China,中国,Jiangsu,江苏省,Yancheng,盐城市,Asia/Shanghai,33.1995,120.4703,320904
101190709,Yandu,盐都,CN,China,中国,Jiangsu,江苏省,Yancheng,盐城市,Asia/Shanghai,33.3413,120.1398,320903
101190710,Tinghu,亭湖,CN,China,中国,Jiangsu,江苏省,Yancheng,盐城市,Asia/Shanghai,33.3914,120.1962,320902
101190801,Xuzhou,徐州,CN,China,中国,Jiangsu,江苏省,Xuzhou,徐州市,Asia/Shanghai,34.2042,117.2838,320300
101190802,Tongshan,铜山,CN,China,中国,Jiangsu,江苏省,Xuzhou,徐州市,Asia/Shanghai,34.1929,117.1839,320312
101190803,Feng County,丰县,CN,China,中国,Jiangsu,江苏省,Xuzhou,徐州市,Asia/Shanghai,34.6969,116.5929,320321
101190804,Pei County,沛县,CN,China,中国,Jiangsu,江苏省,Xuzhou,徐州市,Asia/Shanghai,34.7290,116.9372,320322
101190805,Pizhou,邳州,CN,China,中国,Jiangsu,江苏省,Xuzhou,徐州市,Asia/Shanghai,34.3392,118.0125,320382
101190806,Suining,睢宁,CN,China,中国,Jiangsu,江苏省,Xuzhou,徐州市,Asia/Shanghai,33.8992,117.9507,320324
101190807,Xinyi,新沂,CN,China,中国,Jiangsu,江苏省,Xuzhou,徐州市,Asia/Shanghai,34.3688,118.3458,320381
101190808,Gulou,鼓楼,CN,China,中国,Jiangsu,江苏省,Xuzhou,徐州市,Asia/Shanghai,34.2694,117.1929,320302
101190809,Yunlong,云龙,CN,China,中国,Jiangsu,江苏省,Xuzhou,徐州市,Asia/Shanghai,34.2536,117.2515,320303
101190810,Jiawang,贾汪,CN,China,中国,Jiangsu,江苏省,Xuzhou,徐州市,Asia/Shanghai,34.4416,117.4502,320305
101190811,Quanshan,泉山,CN,China,中国,Jiangsu,江苏省,Xuzhou,徐州市,Asia/Shanghai,34.2266,117.1944,320311
101190901,Huaian,淮安,CN,China,中国,Jiangsu,江苏省,Huaian,淮安市,Asia/Shanghai,33.5515,119.1132,320800
101190902,Jinhu,金湖,CN,China,中国,Jiangsu,江苏省,Huaian,淮安市,Asia/Shanghai,33.0182,119.0169,320831
101190903,Xuyi,盱眙,CN,China,中国,Jiangsu,江苏省,Huaian,淮安市,Asia/Shanghai,33.0044,118.4938,320830
101190904,Hongze,洪泽,CN,China,中国,Jiangsu,江苏省,Huaian,淮安市,Asia/Shanghai,33.2950,118.8679,320813
101190905,Lianshui,涟水,CN,China,中国,Jiangsu,江苏省,Huaian,淮安市,Asia/Shanghai,33.7713,119.2661,320826
101190906,Huaiyin,淮阴区,CN,China,中国,Jiangsu,江苏省,Huaian,淮安市,Asia/Shanghai,33.6225,119.0208,320804
101190907,Qingjiang Pu,清江浦,CN,China,中国,Jiangsu,江苏省,Huaian,淮安市,Asia/Shanghai,33.5917,119.0256,320812
101190908,Huaian,淮安区,CN,China,中国,Jiangsu,江苏省,Huaian,淮安市,Asia/Shanghai,33.5075,119.1463,320803
101191001,Lianyungang,连云港,CN,China,中国,Jiangsu,江苏省,Lianyungang,连云港市,Asia/Shanghai,34.6000,119.1788,320700
101191002,Donghai,东海,CN,China,中国,Jiangsu,江苏省,Lianyungang,连云港市,Asia/Shanghai,34.5229,118.7665,320722
101191003,Ganyu,赣榆,CN,China,中国,Jiangsu,江苏省,Lianyungang,连云港市,Asia/Shanghai,34.8392,119.1288,320707
101191004,Guanyun,灌云,CN,China,中国,Jiangsu,江苏省,Lianyungang,连云港市,Asia/Shanghai,34.2984,119.2557,320723
101191005,Guannan,灌南,CN,China,中国,Jiangsu,江苏省,Lianyungang,连云港市,Asia/Shanghai,34.0926,119.3523,320724
101191006,Haizhou,海州,CN,China,中国,Jiangsu,江苏省,Lianyungang,连云港市,Asia/Shanghai,34.6016,119.1798,320706
101191007,Lianyun,连云,CN,China,中国,Jiangsu,江苏省,Lianyungang,连云港市,Asia/Shanghai,34.7602,119.3388,320703
